NO_MUNICIPIO,ANO,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,TP_LOCALIZACAO,TP_LOCALIZACAO_DIFERENCIADA,TP_REGULAMENTACAO,TP_OCUPACAO_PREDIO_ESCOLAR,IN_PREDIO_COMPARTILHADO,IN_AGUA_FILTRADA,IN_AGUA_POTAVEL,IN_AGUA_REDE_PUBLICA,IN_AGUA_POCO_ARTESIANO,IN_AGUA_CACIMBA,IN_AGUA_FONTE_RIO,IN_AGUA_INEXISTENTE,IN_ENERGIA_REDE_PUBLICA,IN_ENERGIA_GERADOR,IN_ENERGIA_GERADOR_FOSSIL,IN_ENERGIA_OUTROS,IN_ENERGIA_RENOVAVEL,IN_ENERGIA_INEXISTENTE,IN_ESGOTO_REDE_PUBLICA,IN_ESGOTO_FOSSA_SEPTICA,IN_ESGOTO_FOSSA_COMUM,IN_ESGOTO_FOSSA,IN_ESGOTO_INEXISTENTE,IN_LIXO_SERVICO_COLETA,IN_LIXO_QUEIMA,IN_LIXO_ENTERRA,IN_LIXO_DESTINO_FINAL_PUBLICO,IN_LIXO_DESCARTA_OUTRA_AREA,IN_LIXO_JOGA_OUTRA_AREA,IN_LIXO_OUTROS,IN_LIXO_RECICLA,IN_TRATAMENTO_LIXO_SEPARACAO,IN_TRATAMENTO_LIXO_REUTILIZA,IN_TRATAMENTO_LIXO_RECICLAGEM,IN_TRATAMENTO_LIXO_INEXISTENTE,IN_BANHEIRO_FORA_PREDIO,IN_BANHEIRO_DENTRO_PREDIO,IN_BANHEIRO,IN_BANHEIRO_EI,IN_BANHEIRO_PNE,IN_BANHEIRO_FUNCIONARIOS,IN_BANHEIRO_CHUVEIRO,IN_BERCARIO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_COZINHA,IN_PATIO_COBERTO,IN_PATIO_DESCOBERTO,IN_PARQUE_INFANTIL,IN_QUADRA_ESPORTES,IN_QUADRA_ESPORTES_COBERTA,IN_QUADRA_ESPORTES_DESCOBERTA,IN_REFEITORIO,IN_SALA_MULTIUSO,IN_SALA_DIRETORIA,IN_SALA_PROFESSOR,IN_SECRETARIA,IN_SALA_ATENDIMENTO_ESPECIAL,IN_TERREIRAO,IN_ACESSIBILIDADE_CORRIMAO,IN_ACESSIBILIDADE_PISOS_TATEIS,IN_ACESSIBILIDADE_VAO_LIVRE,IN_ACESSIBILIDADE_RAMPAS,IN_ACESSIBILIDADE_SINAL_SONORO,IN_ACESSIBILIDADE_SINAL_TATIL,IN_ACESSIBILIDADE_SINAL_VISUAL,IN_ACESSIBILIDADE_INEXISTENTE,QT_FUNCIONARIOS,IN_PROF_SERVICOS_GERAIS,QT_PROF_SERVICOS_GERAIS,IN_PROF_BIBLIOTECARIO,QT_PROF_BIBLIOTECARIO,IN_PROF_PEDAGOGIA,QT_PROF_PEDAGOGIA,IN_PROF_SECRETARIO,QT_PROF_SECRETARIO,IN_PROF_MONITORES,QT_PROF_GESTAO,IN_ALIMENTACAO,IN_MATERIAL_PED_INFANTIL,IN_MATERIAL_PED_INDIGENA,IN_MATERIAL_PED_ETNICO,IN_MATERIAL_PED_CAMPO,IN_MATERIAL_ESP_QUILOMBOLA,IN_MATERIAL_ESP_INDIGENA,IN_MATERIAL_ESP_NAO_UTILIZA,IN_EDUCACAO_INDIGENA,IN_INF_CRE,IN_INF_PRE,QT_MAT_INF,QT_MAT_INF_CRE,QT_MAT_INF_PRE,QT_MAT_BAS_0_3,QT_MAT_BAS_4_5,QT_MAT_INF_INT,QT_MAT_INF_CRE_INT,QT_MAT_INF_PRE_INT,QT_DOC_INF,QT_DOC_INF_CRE,QT_DOC_INF_PRE,QT_TUR_INF,QT_TUR_INF_CRE,QT_TUR_INF_PRE,IN_PROF_GESTAO,IN_PROF_COORDENADOR,QT_PROF_COORDENADOR
Ilhéus,2022,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Sim,Não aplicável,Não aplicável,Sim,Não,Sim,Não,Sim,Não aplicável,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não aplicável,Sim,6,Não,0,Sim,4,Não,0,Não,1,Oferece,Sim,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Sim,Sim,70,1,69,5,56,3,0,3,4,0,4,6,0,6,Sim,Não,0
Ilhéus,2022,Estadual,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Sim,Não aplicável,Não aplicável,Sim,Não,Não,Não,Sim,Não aplicável,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não aplicável,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não,Não,0
Ilhéus,2022,Estadual,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Sim,Não aplicável,Não aplicável,Sim,Sim,Sim,Sim,Não,Não aplicável,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não aplicável,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não,Não,0
Ilhéus,2022,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Sim,Não aplicável,Não aplicável,Sim,Não,Sim,Sim,Não,Não aplicável,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Sim,2,Não,0,Sim,1,Sim,1,Não,0,Oferece,Não,Não,Sim,Não,Não aplicável,Não aplicável,Não aplicável,Não,Sim,Não,85,85,0,78,7,0,0,0,5,5,0,10,10,0,Não,Não,0
Ilhéus,2022,Estadual,Não aplicável para escolas públicas,Urbana,Não aplicável,Não aplicável,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável
Ilhéus,2022,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,,,,,Não aplicável,Não aplicável,Sim,Não,Sim,Sim,Sim,Não aplicável,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não aplicável,Sim,6,Não,0,Sim,5,Não,0,Não,3,Oferece,Não,Não,Sim,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sim,Não,0
Ilhéus,2022,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Sim,Não,Não,Não,Não aplicável,Não aplicável,Sim,Não,Não,Sim,Sim,Não aplicável,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Sim,3,Não,0,Sim,2,Sim,1,Não,3,Oferece,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sim,Sim,1
Ilhéus,2022,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Sim,Não aplicável,Não aplicável,Sim,Não,Sim,Sim,Sim,Não aplicável,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Sim,4,Não,0,Sim,1,Sim,1,Não,2,Oferece,Não,Não,Sim,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sim,Não,0
Ilhéus,2022,Privada,Filantrópica,Urbana,Escola não está em área de localização diferenciada,Sim,Alugado,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Sim,Não,Não,Não,Não aplicável,Não aplicável,Sim,Sim,Sim,Sim,Sim,Não aplicável,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não aplicável,Sim,2,Não,0,Não,0,Não,0,Não,1,Oferece,Sim,Não,Sim,Não,Não aplicável,Não aplicável,Não aplicável,Não,Sim,Sim,125,61,64,51,74,0,0,0,5,3,2,10,6,4,Sim,Sim,1
Ilhéus,2022,Municipal,Não aplicável para escolas públicas,Rural,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Sim,Não aplicável,Não aplicável,Sim,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não aplicável,Sim,5,Não,0,Sim,3,Sim,1,Não,4,Oferece,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Sim,Sim,64,16,48,9,48,0,0,0,6,2,4,5,1,4,Sim,Não,0
Ilhéus,2022,Municipal,Não aplicável para escolas públicas,Rural,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não aplicável,Não,Sim,Sim,Sim,Sim,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Sim,Não aplicável,Não aplicável,Sim,Não,Não,Não,Não,Não aplicável,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não aplicável,Sim,8,Não,0,Sim,2,Sim,1,Não,3,Oferece,Não,Não,Não,Sim,Não aplicável,Não aplicável,Não aplicável,Não,Não,Sim,97,0,97,1,90,0,0,0,8,0,8,8,0,8,Sim,Não,0
Ilhéus,2022,Municipal,Não aplicável para escolas públicas,Rural,Escola não está em área de localização diferenciada,Sim,Próprio,Sim,Não aplicável,Não,Não,Não,Não,Não,Sim,Sim,Não aplicável,Não,Não aplicável,Não,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Sim,Não aplicável,Não aplicável,Sim,Não,Não,Sim,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não aplicável,Sim,5,Não,0,Não,0,Sim,1,Sim,4,Oferece,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Sim,93,0,93,0,83,0,0,0,5,0,5,7,0,7,Sim,Não,0
Ilhéus,2022,Municipal,Não aplicável para escolas públicas,Rural,Escola não está em área de localização diferenciada,Não,Próprio,Não,Não aplicável,Não,Não,Não,Não,Sim,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Sim,Não aplicável,Não aplicável,Sim,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não aplicável,Sim,2,Não,0,Sim,1,Não,0,Não,1,Oferece,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Sim,Sim,21,6,15,4,16,0,0,0,2,0,2,2,0,2,Sim,Não,0
Ilhéus,2022,Municipal,Não aplicável para escolas públicas,Rural,Área de assentamento,Sim,Próprio,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Sim,Não aplicável,Não aplicável,Sim,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Sim,2,Não,0,Sim,1,Não,0,Não,2,Oferece,Sim,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Sim,52,0,52,1,45,0,0,0,2,0,2,2,0,2,Sim,Sim,2
Ilhéus,2022,Municipal,Não aplicável para escolas públicas,Rural,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Sim,Não aplicável,Não aplicável,Sim,Não,Não,Sim,Não,Não aplicável,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Sim,2,Não,0,Sim,2,Não,0,Não,1,Oferece,Sim,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Sim,Sim,67,9,58,5,58,0,0,0,6,2,4,5,1,4,Sim,Não,0
Ilhéus,2022,Municipal,Não aplicável para escolas públicas,Rural,Terra indígena,Sim,Próprio,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,,,,,Não aplicável,Não aplicável,Sim,Sim,Não,Não,Sim,Não aplicável,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não aplicável,Sim,10,Não,0,Sim,4,Não,0,Não,4,Oferece,Sim,Não,Não,Sim,Não aplicável,Não aplicável,Não aplicável,Não,Sim,Sim,174,105,69,97,71,28,27,1,11,7,5,15,10,5,Sim,Não,0
Ilhéus,2022,Estadual,Não aplicável para escolas públicas,Rural,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Sim,Não aplicável,Não aplicável,Sim,Não,Sim,Sim,Sim,Não aplicável,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não aplicável,Sim,5,Não,0,Sim,1,Sim,1,Não,1,Oferece,Não,Não,Não,Sim,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sim,Não,0
Ilhéus,2022,Municipal,Não aplicável para escolas públicas,Rural,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não aplicável,Não,Não,Não,Não,Não,Sim,Sim,Não aplicável,Não,Não aplicável,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Sim,Não aplicável,Não aplicável,Sim,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não aplicável,Sim,1,Não,0,Sim,2,Não,0,Não,2,Oferece,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Sim,Sim,79,29,50,21,55,0,0,0,6,3,3,7,3,4,Sim,Não,0
Ilhéus,2022,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Sim,Não aplicável,Não aplicável,Sim,Sim,Não,Sim,Sim,Não aplicável,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não aplicável,Sim,4,Não,0,Sim,2,Não,0,Não,1,Oferece,Sim,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Sim,Não,128,128,0,106,23,81,81,0,16,16,0,16,16,0,Sim,Não,0
Ilhéus,2022,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Sim,Não,Não,Não,Não aplicável,Não aplicável,Sim,Sim,Sim,Sim,Sim,Não aplicável,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não aplicável,Sim,5,Não,0,Sim,6,Sim,1,Não,2,Oferece,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Sim,Sim,97,12,85,9,76,1,0,1,7,2,7,7,1,6,Sim,Não,0
Ilhéus,2022,Privada,Particular,Urbana,Escola não está em área de localização diferenciada,Sim,Alugado,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Sim,Não,Não,Não,Não aplicável,Não aplicável,Sim,Sim,Sim,Sim,Não,Não aplicável,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não aplicável,Sim,1,Não,0,Não,0,Não,0,Não,0,Não oferece,Sim,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Sim,Sim,19,2,17,2,15,0,0,0,3,1,2,3,1,2,Não,Não,0
Ilhéus,2022,Privada,Não aplicável para escolas públicas,Rural,Não aplicável,Não aplicável,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável
Ilhéus,2022,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Sim,Não,Não,Não,Não aplicável,Não aplicável,Sim,Não,Sim,Não,Sim,Não aplicável,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não aplicável,Sim,4,Não,0,Sim,1,Não,0,Não,1,Oferece,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Sim,56,0,56,0,51,1,0,1,2,0,2,4,0,4,Sim,Não,0
Ilhéus,2022,Privada,Filantrópica,Urbana,Escola não está em área de localização diferenciada,Sim,Cedido,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,,,,,Não aplicável,Não aplicável,Sim,Sim,Sim,Sim,Sim,Não aplicável,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não aplicável,Sim,1,Não,0,Sim,1,Não,0,Não,0,Oferece,Sim,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Sim,Sim,141,42,99,38,96,141,42,99,17,10,9,13,5,8,Não,Não,0
Ilhéus,2022,Estadual,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não aplicável,Sim,Sim,Não,Não,Não,Não,Sim,Não aplicável,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,Sim,Não aplicável,Não aplicável,Sim,Sim,Sim,Sim,Sim,Não aplicável,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não aplicável,Sim,4,Não,0,Sim,3,Sim,1,Não,1,Oferece,Não,Não,Não,Não,Não aplicável,Não aplicável,Não aplicável,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sim,Não,0
Ilhéus,2022,Privada,Não aplicável para escolas públicas,Urbana,Não aplicável,Não aplicável,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável para escolas que não ocupam prédio escolar,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável
